indicator,year,fips,location,age,vaccine,percent,population,percentPartiallyVaccinated,percentNonMedicalExemption,percentMedicalExemption,percentDiseaseHistory  
Seventh grade immunizations,2018-19,27099,Mower,Seventh grade,MMR,97.8,557,0.2,1.6,0.4,null
Seventh grade immunizations,2018-19,27099,Mower,Seventh grade,Polio,98,557,0.4,1.3,0.4,null
Seventh grade immunizations,2018-19,27099,Mower,Seventh grade,Tdap,97.3,557,1.1,1.6,0,null
Seventh grade immunizations,2018-19,27099,Mower,Seventh grade,Varicella,96.4,557,0.4,1.1,1.8,0.4
Seventh grade immunizations,2019-20,27099,Mower,Seventh grade,DTaP,99.8,539,0.2,0,0,null
Seventh grade immunizations,2019-20,27099,Mower,Seventh grade,Hep B,99.4,539,0.4,0.2,0,null
Seventh grade immunizations,2019-20,27099,Mower,Seventh grade,Meningococcal,98.3,539,1.1,0.6,0,null
Seventh grade immunizations,2019-20,27099,Mower,Seventh grade,MMR,99.4,539,0.4,0.2,0,null
Seventh grade immunizations,2019-20,27099,Mower,Seventh grade,Polio,99.4,539,0.2,0.4,0,null
Seventh grade immunizations,2019-20,27099,Mower,Seventh grade,Tdap,98.5,539,0.9,0.6,0,null
Seventh grade immunizations,2019-20,27099,Mower,Seventh grade,Varicella,98.7,539,0.6,0.2,0.2,0.4
Seventh grade immunizations,2020-21,27099,Mower,Seventh grade,DTaP,97.9,628,0.8,1.1,0.2,null
Seventh grade immunizations,2020-21,27099,Mower,Seventh grade,Hep B,98.2,628,0.8,0.8,0.2,null
Seventh grade immunizations,2020-21,27099,Mower,Seventh grade,Meningococcal,80.7,628,18.8,0.5,0,null
Seventh grade immunizations,2020-21,27099,Mower,Seventh grade,MMR,97.8,628,1,1.1,0.2,null
Seventh grade immunizations,2020-21,27099,Mower,Seventh grade,Polio,97.9,628,0.8,1.1,0.2,null
Seventh grade immunizations,2020-21,27099,Mower,Seventh grade,Tdap,81.5,628,18,0.3,0.2,null
Seventh grade immunizations,2020-21,27099,Mower,Seventh grade,Varicella,97.3,628,1,1.3,0.3,0.2
Seventh grade immunizations,2021-22,27099,Mower,Seventh grade,DTaP,99.1,561,0.4,0.5,0,null
Seventh grade immunizations,2021-22,27099,Mower,Seventh grade,Hep B,99.5,561,0.4,0.2,0,null
Seventh grade immunizations,2021-22,27099,Mower,Seventh grade,Meningococcal,96.3,561,2.5,1.2,0,null
Seventh grade immunizations,2021-22,27099,Mower,Seventh grade,MMR,98,561,0.7,0.7,0.5,null
Seventh grade immunizations,2021-22,27099,Mower,Seventh grade,Polio,97.7,561,1.6,0.5,0.2,null
Seventh grade immunizations,2021-22,27099,Mower,Seventh grade,Tdap,97,561,2,1.1,0,null
Seventh grade immunizations,2021-22,27099,Mower,Seventh grade,Varicella,97,561,1.2,0.4,0.5,0.9
Seventh grade immunizations,2015-16,27101,Murray,Seventh grade,DTaP,97.5,80,1.3,1.3,0,null
Seventh grade immunizations,2015-16,27101,Murray,Seventh grade,Hep B,98.8,80,1.3,0,0,null
Seventh grade immunizations,2015-16,27101,Murray,Seventh grade,Meningococcal,95,80,2.5,2.5,0,null
Seventh grade immunizations,2015-16,27101,Murray,Seventh grade,MMR,98.8,80,0,1.3,0,null
Seventh grade immunizations,2015-16,27101,Murray,Seventh grade,Polio,98.8,80,0,1.3,0,null
Seventh grade immunizations,2015-16,27101,Murray,Seventh grade,Tdap,96.3,80,1.3,2.5,0,null
Seventh grade immunizations,2015-16,27101,Murray,Seventh grade,Varicella,92.5,80,2.5,3.8,1.3,0
Seventh grade immunizations,2016-17,27101,Murray,Seventh grade,DTaP,100,86,0,0,0,null
Seventh grade immunizations,2016-17,27101,Murray,Seventh grade,Hep B,100,86,0,0,0,null
Seventh grade immunizations,2016-17,27101,Murray,Seventh grade,Meningococcal,96.5,86,1.2,2.3,0,null
Seventh grade immunizations,2016-17,27101,Murray,Seventh grade,MMR,100,86,0,0,0,null
Seventh grade immunizations,2016-17,27101,Murray,Seventh grade,Polio,100,86,0,0,0,null
Seventh grade immunizations,2016-17,27101,Murray,Seventh grade,Tdap,96.5,86,1.2,2.3,0,null
Seventh grade immunizations,2016-17,27101,Murray,Seventh grade,Varicella,95.3,86,0,2.3,2.3,0
Seventh grade immunizations,2017-18,27101,Murray,Seventh grade,DTaP,98.8,82,0,1.2,0,null
Seventh grade immunizations,2017-18,27101,Murray,Seventh grade,Hep B,100,82,0,0,0,null
Seventh grade immunizations,2017-18,27101,Murray,Seventh grade,Meningococcal,97.6,82,0,2.4,0,null
Seventh grade immunizations,2017-18,27101,Murray,Seventh grade,MMR,98.8,82,0,1.2,0,null
Seventh grade immunizations,2017-18,27101,Murray,Seventh grade,Polio,98.8,82,0,1.2,0,null
Seventh grade immunizations,2017-18,27101,Murray,Seventh grade,Tdap,97.6,82,0,2.4,0,null
Seventh grade immunizations,2017-18,27101,Murray,Seventh grade,Varicella,93.9,82,0,2.4,3.7,0
Seventh grade immunizations,2018-19,27101,Murray,Seventh grade,DTaP,97.9,94,0,2.1,0,null
Seventh grade immunizations,2018-19,27101,Murray,Seventh grade,Hep B,97.9,94,0,2.1,0,null
Seventh grade immunizations,2018-19,27101,Murray,Seventh grade,Meningococcal,93.6,94,4.3,2.1,0,null
Seventh grade immunizations,2018-19,27101,Murray,Seventh grade,MMR,97.9,94,0,2.1,0,null
Seventh grade immunizations,2018-19,27101,Murray,Seventh grade,Polio,97.9,94,0,2.1,0,null
Seventh grade immunizations,2018-19,27101,Murray,Seventh grade,Tdap,93.6,94,4.3,2.1,0,null
Seventh grade immunizations,2018-19,27101,Murray,Seventh grade,Varicella,93.6,94,1.1,1.1,4.3,0
Seventh grade immunizations,2019-20,27101,Murray,Seventh grade,DTaP,97.7,86,1.2,1.2,0,null
Seventh grade immunizations,2019-20,27101,Murray,Seventh grade,Hep B,96.5,86,2.3,1.2,0,null
Seventh grade immunizations,2019-20,27101,Murray,Seventh grade,Meningococcal,91.9,86,5.8,2.3,0,null
Seventh grade immunizations,2019-20,27101,Murray,Seventh grade,MMR,96.5,86,2.3,1.2,0,null
Seventh grade immunizations,2019-20,27101,Murray,Seventh grade,Polio,97.7,86,1.2,1.2,0,null
Seventh grade immunizations,2019-20,27101,Murray,Seventh grade,Tdap,93,86,4.7,2.3,0,null
Seventh grade immunizations,2019-20,27101,Murray,Seventh grade,Varicella,93,86,3.5,1.2,0,2.3
Seventh grade immunizations,2020-21,27101,Murray,Seventh grade,DTaP,96.8,95,1.1,2.1,0,null
Seventh grade immunizations,2020-21,27101,Murray,Seventh grade,Hep B,96.8,95,1.1,2.1,0,null
Seventh grade immunizations,2020-21,27101,Murray,Seventh grade,Meningococcal,91.6,95,4.2,4.2,0,null
Seventh grade immunizations,2020-21,27101,Murray,Seventh grade,MMR,96.8,95,1.1,2.1,0,null
Seventh grade immunizations,2020-21,27101,Murray,Seventh grade,Polio,96.8,95,1.1,2.1,0,null
Seventh grade immunizations,2020-21,27101,Murray,Seventh grade,Tdap,92.6,95,3.2,4.2,0,null
Seventh grade immunizations,2020-21,27101,Murray,Seventh grade,Varicella,95.8,95,2.1,2.1,0,0
Seventh grade immunizations,2021-22,27101,Murray,Seventh grade,DTaP,96.3,81,0,3.7,0,null
Seventh grade immunizations,2021-22,27101,Murray,Seventh grade,Hep B,93.8,81,0,6.2,0,null
Seventh grade immunizations,2021-22,27101,Murray,Seventh grade,Meningococcal,91.4,81,2.5,6.2,0,null
Seventh grade immunizations,2021-22,27101,Murray,Seventh grade,MMR,96.3,81,0,3.7,0,null
Seventh grade immunizations,2021-22,27101,Murray,Seventh grade,Polio,96.3,81,0,3.7,0,null
Seventh grade immunizations,2021-22,27101,Murray,Seventh grade,Tdap,92.6,81,2.5,4.9,0,null
Seventh grade immunizations,2021-22,27101,Murray,Seventh grade,Varicella,93.8,81,0,3.7,0,2.5
Seventh grade immunizations,2015-16,27103,Nicollet,Seventh grade,DTaP,98.7,239,0.8,0.4,0,null
Seventh grade immunizations,2015-16,27103,Nicollet,Seventh grade,Hep B,98.3,239,0.8,0.8,0,null
Seventh grade immunizations,2015-16,27103,Nicollet,Seventh grade,Meningococcal,98.3,239,1.3,0.4,0,null
Seventh grade immunizations,2015-16,27103,Nicollet,Seventh grade,MMR,99.2,239,0,0.8,0,null
Seventh grade immunizations,2015-16,27103,Nicollet,Seventh grade,Polio,98.7,239,0.4,0.8,0,null
Seventh grade immunizations,2015-16,27103,Nicollet,Seventh grade,Tdap,97.5,239,2.1,0.4,0,null
Seventh grade immunizations,2015-16,27103,Nicollet,Seventh grade,Varicella,97.1,239,0.4,1.7,0.8,0
Seventh grade immunizations,2016-17,27103,Nicollet,Seventh grade,DTaP,98.6,207,0,1.4,0,null
Seventh grade immunizations,2016-17,27103,Nicollet,Seventh grade,Hep B,98.1,207,0,1.4,0.5,null
Seventh grade immunizations,2016-17,27103,Nicollet,Seventh grade,Meningococcal,96.6,207,1.9,1.4,0,null
Seventh grade immunizations,2016-17,27103,Nicollet,Seventh grade,MMR,98.6,207,0,1.4,0,null
Seventh grade immunizations,2016-17,27103,Nicollet,Seventh grade,Polio,98.1,207,0.5,1.4,0,null
Seventh grade immunizations,2016-17,27103,Nicollet,Seventh grade,Tdap,97.1,207,1.4,1.4,0,null
Seventh grade immunizations,2016-17,27103,Nicollet,Seventh grade,Varicella,90.3,207,1,5.8,1,1.9
Seventh grade immunizations,2017-18,27103,Nicollet,Seventh grade,DTaP,98.8,248,0,1.2,0,null
Seventh grade immunizations,2017-18,27103,Nicollet,Seventh grade,Hep B,98.8,248,0.4,0.8,0,null
Seventh grade immunizations,2017-18,27103,Nicollet,Seventh grade,Meningococcal,97.2,248,1.2,1.2,0.4,null
Seventh grade immunizations,2017-18,27103,Nicollet,Seventh grade,MMR,98.8,248,0,1.2,0,null
Seventh grade immunizations,2017-18,27103,Nicollet,Seventh grade,Polio,98.4,248,0.4,1.2,0,null
Seventh grade immunizations,2017-18,27103,Nicollet,Seventh grade,Tdap,98,248,0.4,1.6,0,null
Seventh grade immunizations,2017-18,27103,Nicollet,Seventh grade,Varicella,98.8,248,0,0,1.2,0
Seventh grade immunizations,2018-19,27103,Nicollet,Seventh grade,DTaP,96.4,249,1.6,2,0,null
Seventh grade immunizations,2018-19,27103,Nicollet,Seventh grade,Hep B,96.8,249,0.4,2.8,0,null
Seventh grade immunizations,2018-19,27103,Nicollet,Seventh grade,Meningococcal,92.8,249,4.8,2.4,0,null
Seventh grade immunizations,2018-19,27103,Nicollet,Seventh grade,MMR,97.2,249,0.4,2,0.4,null
Seventh grade immunizations,2018-19,27103,Nicollet,Seventh grade,Polio,96.8,249,1.2,2,0,null
Seventh grade immunizations,2018-19,27103,Nicollet,Seventh grade,Tdap,93.2,249,5.2,1.6,0,null
Seventh grade immunizations,2018-19,27103,Nicollet,Seventh grade,Varicella,93.6,249,0.4,4,1.6,0.4
Seventh grade immunizations,2019-20,27103,Nicollet,Seventh grade,DTaP,99.1,234,0.9,0,0,null
Seventh grade immunizations,2019-20,27103,Nicollet,Seventh grade,Hep B,98.3,234,0.9,0.9,0,null
Seventh grade immunizations,2019-20,27103,Nicollet,Seventh grade,Meningococcal,93.6,234,6.4,0,0,null
Seventh grade immunizations,2019-20,27103,Nicollet,Seventh grade,MMR,98.3,234,1.7,0,0,null
Seventh grade immunizations,2019-20,27103,Nicollet,Seventh grade,Polio,98.3,234,1.3,0.4,0,null
Seventh grade immunizations,2019-20,27103,Nicollet,Seventh grade,Tdap,94.4,234,5.6,0,0,null
Seventh grade immunizations,2019-20,27103,Nicollet,Seventh grade,Varicella,97.4,234,1.7,0.9,0,0
Seventh grade immunizations,2020-21,27103,Nicollet,Seventh grade,DTaP,96.7,241,0.8,2.5,0,null
Seventh grade immunizations,2020-21,27103,Nicollet,Seventh grade,Hep B,96.3,241,1.2,2.5,0,null
Seventh grade immunizations,2020-21,27103,Nicollet,Seventh grade,Meningococcal,84.2,241,14.9,0.8,0,null
Seventh grade immunizations,2020-21,27103,Nicollet,Seventh grade,MMR,96.7,241,1.7,1.7,0,null
Seventh grade immunizations,2020-21,27103,Nicollet,Seventh grade,Polio,96.3,241,2.1,1.7,0,null
Seventh grade immunizations,2020-21,27103,Nicollet,Seventh grade,Tdap,86.7,241,12.4,0.8,0,null
Seventh grade immunizations,2020-21,27103,Nicollet,Seventh grade,Varicella,94.6,241,2.5,2.5,0,0.4
Seventh grade immunizations,2021-22,27103,Nicollet,Seventh grade,DTaP,95.5,246,2.8,1.6,0,null
Seventh grade immunizations,2021-22,27103,Nicollet,Seventh grade,Hep B,96.3,246,2.8,0.8,0,null
Seventh grade immunizations,2021-22,27103,Nicollet,Seventh grade,Meningococcal,82.5,246,16.3,0.8,0.4,null
Seventh grade immunizations,2021-22,27103,Nicollet,Seventh grade,MMR,95.5,246,3.7,0.8,0,null
Seventh grade immunizations,2021-22,27103,Nicollet,Seventh grade,Polio,95.1,246,4.1,0.8,0,null
Seventh grade immunizations,2021-22,27103,Nicollet,Seventh grade,Tdap,82.1,246,16.7,0.8,0.4,null
Seventh grade immunizations,2021-22,27103,Nicollet,Seventh grade,Varicella,94.7,246,3.7,1.2,0,0.4
Seventh grade immunizations,2015-16,27105,Nobles,Seventh grade,DTaP,99.6,281,0,0.4,0,null
Seventh grade immunizations,2015-16,27105,Nobles,Seventh grade,Hep B,98.6,281,1.4,0,0,null
Seventh grade immunizations,2015-16,27105,Nobles,Seventh grade,Meningococcal,96.1,281,3.9,0,0,null
Seventh grade immunizations,2015-16,27105,Nobles,Seventh grade,MMR,98.9,281,0.7,0.4,0,null
Seventh grade immunizations,2015-16,27105,Nobles,Seventh grade,Polio,98.9,281,1.1,0,0,null
Seventh grade immunizations,2015-16,27105,Nobles,Seventh grade,Tdap,97.2,281,2.8,0,0,null
Seventh grade immunizations,2015-16,27105,Nobles,Seventh grade,Varicella,96.8,281,1.8,1.1,0.4,0
Seventh grade immunizations,2016-17,27105,Nobles,Seventh grade,DTaP,99.7,342,0,0.3,0,null
Seventh grade immunizations,2016-17,27105,Nobles,Seventh grade,Hep B,98.8,342,0,1.2,0,null
Seventh grade immunizations,2016-17,27105,Nobles,Seventh grade,Meningococcal,93.9,342,4.1,2,0,null
Seventh grade immunizations,2016-17,27105,Nobles,Seventh grade,MMR,98.8,342,0,1.2,0,null
Seventh grade immunizations,2016-17,27105,Nobles,Seventh grade,Polio,98.8,342,0,1.2,0,null
Seventh grade immunizations,2016-17,27105,Nobles,Seventh grade,Tdap,94.2,342,4.1,1.8,0,null
Seventh grade immunizations,2016-17,27105,Nobles,Seventh grade,Varicella,96.5,342,0.3,1.2,1.5,0.6
Seventh grade immunizations,2017-18,27105,Nobles,Seventh grade,DTaP,98.9,348,0.6,0.6,0,null
Seventh grade immunizations,2017-18,27105,Nobles,Seventh grade,Hep B,98.6,348,0.9,0.6,0,null
Seventh grade immunizations,2017-18,27105,Nobles,Seventh grade,Meningococcal,95.7,348,2.6,1.7,0,null
Seventh grade immunizations,2017-18,27105,Nobles,Seventh grade,MMR,99.1,348,0.3,0.6,0,null
Seventh grade immunizations,2017-18,27105,Nobles,Seventh grade,Polio,99.4,348,0,0.6,0,null
Seventh grade immunizations,2017-18,27105,Nobles,Seventh grade,Tdap,96.3,348,2.3,1.4,0,null
Seventh grade immunizations,2017-18,27105,Nobles,Seventh grade,Varicella,96.6,348,1.1,1.4,0.9,0
Seventh grade immunizations,2018-19,27105,Nobles,Seventh grade,DTaP,91.9,123,0,8.1,0,null
Seventh grade immunizations,2018-19,27105,Nobles,Seventh grade,Hep B,91.1,123,0,8.9,0,null
Seventh grade immunizations,2018-19,27105,Nobles,Seventh grade,Meningococcal,78,123,7.3,14.6,0,null
Seventh grade immunizations,2018-19,27105,Nobles,Seventh grade,MMR,88.6,123,0.8,10.6,0,null
Seventh grade immunizations,2018-19,27105,Nobles,Seventh grade,Polio,91.9,123,0,8.1,0,null
Seventh grade immunizations,2018-19,27105,Nobles,Seventh grade,Tdap,78.9,123,6.5,14.6,0,null
Seventh grade immunizations,2018-19,27105,Nobles,Seventh grade,Varicella,88.6,123,0.8,0,10.6,0
Seventh grade immunizations,2019-20,27105,Nobles,Seventh grade,DTaP,97.8,371,0,2.2,0,null
Seventh grade immunizations,2019-20,27105,Nobles,Seventh grade,Hep B,97.3,371,0.5,2.2,0,null
Seventh grade immunizations,2019-20,27105,Nobles,Seventh grade,Meningococcal,94.6,371,2.7,2.7,0,null
Seventh grade immunizations,2019-20,27105,Nobles,Seventh grade,MMR,97.6,371,0,2.4,0,null
Seventh grade immunizations,2019-20,27105,Nobles,Seventh grade,Polio,97.3,371,0.5,2.2,0,null
Seventh grade immunizations,2019-20,27105,Nobles,Seventh grade,Tdap,94.9,371,2.7,2.4,0,null
Seventh grade immunizations,2019-20,27105,Nobles,Seventh grade,Varicella,97.3,371,0.3,2.4,0,0
Seventh grade immunizations,2020-21,27105,Nobles,Seventh grade,DTaP,98.8,325,0.6,0.6,0,null
Seventh grade immunizations,2020-21,27105,Nobles,Seventh grade,Hep B,98.5,325,0.9,0.6,0,null
Seventh grade immunizations,2020-21,27105,Nobles,Seventh grade,Meningococcal,94.5,325,4.9,0.6,0,null
Seventh grade immunizations,2020-21,27105,Nobles,Seventh grade,MMR,98.8,325,0.6,0.6,0,null
Seventh grade immunizations,2020-21,27105,Nobles,Seventh grade,Polio,98.8,325,0.6,0.6,0,null
Seventh grade immunizations,2020-21,27105,Nobles,Seventh grade,Tdap,94.8,325,4.6,0.6,0,null
Seventh grade immunizations,2020-21,27105,Nobles,Seventh grade,Varicella,97.8,325,0.9,0.6,0,0.6
Seventh grade immunizations,2021-22,27105,Nobles,Seventh grade,DTaP,96,354,1.1,2.5,0.3,null
Seventh grade immunizations,2021-22,27105,Nobles,Seventh grade,Hep B,95.2,354,1.4,3.1,0.3,null
Seventh grade immunizations,2021-22,27105,Nobles,Seventh grade,Meningococcal,85.3,354,11.6,3.1,0,null
Seventh grade immunizations,2021-22,27105,Nobles,Seventh grade,MMR,96,354,0.3,3.7,0,null
Seventh grade immunizations,2021-22,27105,Nobles,Seventh grade,Polio,96.3,354,0.6,2.8,0.3,null
Seventh grade immunizations,2021-22,27105,Nobles,Seventh grade,Tdap,87.3,354,9.9,2.8,0,null
Seventh grade immunizations,2021-22,27105,Nobles,Seventh grade,Varicella,94.4,354,1.7,3.1,0,0.8
Seventh grade immunizations,2015-16,27107,Norman,Seventh grade,DTaP,100,66,0,0,0,null
Seventh grade immunizations,2015-16,27107,Norman,Seventh grade,Hep B,100,66,0,0,0,null
Seventh grade immunizations,2015-16,27107,Norman,Seventh grade,Meningococcal,100,66,0,0,0,null
Seventh grade immunizations,2015-16,27107,Norman,Seventh grade,MMR,100,66,0,0,0,null
Seventh grade immunizations,2015-16,27107,Norman,Seventh grade,Polio,100,66,0,0,0,null
Seventh grade immunizations,2015-16,27107,Norman,Seventh grade,Tdap,100,66,0,0,0,null
Seventh grade immunizations,2015-16,27107,Norman,Seventh grade,Varicella,100,66,0,0,0,0
Seventh grade immunizations,2016-17,27107,Norman,Seventh grade,DTaP,100,74,0,0,0,null
Seventh grade immunizations,2016-17,27107,Norman,Seventh grade,Hep B,100,74,0,0,0,null
Seventh grade immunizations,2016-17,27107,Norman,Seventh grade,Meningococcal,93.2,74,6.8,0,0,null
Seventh grade immunizations,2016-17,27107,Norman,Seventh grade,MMR,100,74,0,0,0,null
Seventh grade immunizations,2016-17,27107,Norman,Seventh grade,Polio,100,74,0,0,0,null
Seventh grade immunizations,2016-17,27107,Norman,Seventh grade,Tdap,94.6,74,5.4,0,0,null
Seventh grade immunizations,2016-17,27107,Norman,Seventh grade,Varicella,100,74,0,0,0,0
Seventh grade immunizations,2017-18,27107,Norman,Seventh grade,DTaP,97.7,86,1.2,1.2,0,null
Seventh grade immunizations,2017-18,27107,Norman,Seventh grade,Hep B,97.7,86,1.2,1.2,0,null
Seventh grade immunizations,2017-18,27107,Norman,Seventh grade,Meningococcal,91.9,86,4.7,3.5,0,null
Seventh grade immunizations,2017-18,27107,Norman,Seventh grade,MMR,95.3,86,1.2,3.5,0,null
Seventh grade immunizations,2017-18,27107,Norman,Seventh grade,Polio,97.7,86,1.2,1.2,0,null
Seventh grade immunizations,2017-18,27107,Norman,Seventh grade,Tdap,94.2,86,3.5,2.3,0,null
Seventh grade immunizations,2017-18,27107,Norman,Seventh grade,Varicella,91.9,86,1.2,2.3,4.7,0
Seventh grade immunizations,2018-19,27107,Norman,Seventh grade,DTaP,100,74,0,0,0,null
Seventh grade immunizations,2018-19,27107,Norman,Seventh grade,Hep B,100,74,0,0,0,null
Seventh grade immunizations,2018-19,27107,Norman,Seventh grade,Meningococcal,98.6,74,1.4,0,0,null
Seventh grade immunizations,2018-19,27107,Norman,Seventh grade,MMR,100,74,0,0,0,null
Seventh grade immunizations,2018-19,27107,Norman,Seventh grade,Polio,100,74,0,0,0,null
Seventh grade immunizations,2018-19,27107,Norman,Seventh grade,Tdap,98.6,74,1.4,0,0,null
Seventh grade immunizations,2018-19,27107,Norman,Seventh grade,Varicella,100,74,0,0,0,0
Seventh grade immunizations,2019-20,27107,Norman,Seventh grade,DTaP,97.4,76,0,2.6,0,null
Seventh grade immunizations,2019-20,27107,Norman,Seventh grade,Hep B,100,76,0,0,0,null
Seventh grade immunizations,2019-20,27107,Norman,Seventh grade,Meningococcal,86.8,76,10.5,2.6,0,null
Seventh grade immunizations,2019-20,27107,Norman,Seventh grade,MMR,97.4,76,0,2.6,0,null
Seventh grade immunizations,2019-20,27107,Norman,Seventh grade,Polio,97.4,76,0,2.6,0,null
Seventh grade immunizations,2019-20,27107,Norman,Seventh grade,Tdap,86.8,76,10.5,2.6,0,null
Seventh grade immunizations,2019-20,27107,Norman,Seventh grade,Varicella,97.4,76,0,2.6,0,0
Seventh grade immunizations,2020-21,27107,Norman,Seventh grade,DTaP,100,88,0,0,0,null
Seventh grade immunizations,2020-21,27107,Norman,Seventh grade,Hep B,100,88,0,0,0,null
Seventh grade immunizations,2020-21,27107,Norman,Seventh grade,Meningococcal,87.5,88,12.5,0,0,null
Seventh grade immunizations,2020-21,27107,Norman,Seventh grade,MMR,98.9,88,1.1,0,0,null
Seventh grade immunizations,2020-21,27107,Norman,Seventh grade,Polio,100,88,0,0,0,null
Seventh grade immunizations,2020-21,27107,Norman,Seventh grade,Tdap,87.5,88,12.5,0,0,null
Seventh grade immunizations,2020-21,27107,Norman,Seventh grade,Varicella,98.9,88,0,0,0,1.1
Seventh grade immunizations,2021-22,27107,Norman,Seventh grade,DTaP,96.5,57,3.5,0,0,null
Seventh grade immunizations,2021-22,27107,Norman,Seventh grade,Hep B,96.5,57,3.5,0,0,null
Seventh grade immunizations,2021-22,27107,Norman,Seventh grade,Meningococcal,94.7,57,5.3,0,0,null
Seventh grade immunizations,2021-22,27107,Norman,Seventh grade,MMR,96.5,57,3.5,0,0,null
Seventh grade immunizations,2021-22,27107,Norman,Seventh grade,Polio,96.5,57,3.5,0,0,null
Seventh grade immunizations,2021-22,27107,Norman,Seventh grade,Tdap,93,57,7,0,0,null
Seventh grade immunizations,2021-22,27107,Norman,Seventh grade,Varicella,96.5,57,3.5,0,0,0
Seventh grade immunizations,2015-16,27109,Olmsted,Seventh grade,DTaP,98.6,1997,0.9,0.6,0,null
