fips,location,year,type,age,sex,count,population,rate,unstable,ci,lci,uci
27121,Pope,2010-2014,Mesothelioma,All Ages,Male,1,27615,1.9 (UR),TRUE,(0.0 - 16.7),0,16.7
27121,Pope,2015-2019,Brain and other nervous system,All Ages,Female,0,27064,null (UR),TRUE, ,null,null
27121,Pope,2010-2014,Leukemia,All Ages,All,13,54579,16,FALSE,(7.9 - 29.6),7.9,29.6
27121,Pope,2015-2019,Chronic lymphocytic leukemia,All Ages,All,5,55238,5.4 (UR),TRUE,(1.7 - 14.7),1.7,14.7
27121,Pope,2010-2014,All cancer types combined,All Ages,Female,164,26964,393.6,FALSE,(330.6 - 466.4),330.6,466.4
27121,Pope,2015-2019,Bladder,All Ages,Male,15,28174,38.5,FALSE,(20.6 - 67.0),20.6,67
27121,Pope,2010-2014,Esophagus,All Ages,Male,1,27615,2.4 (UR),TRUE,(0.1 - 17.7),0.1,17.7
27121,Pope,2005-2009,Bladder,All Ages,All,22,55485,24.4,FALSE,(15.2 - 38.3),15.2,38.3
27121,Pope,2015-2019,Mesothelioma,All Ages,Female,0,27064,null (UR),TRUE, ,null,null
27121,Pope,2005-2009,Colorectal,All Ages,Female,20,27622,34.2,FALSE,(20.1 - 57.7),20.1,57.7
27121,Pope,2015-2019,Pancreas,All Ages,Male,8,28174,14.7 (UR),TRUE,(6.3 - 33.0),6.3,33
27121,Pope,2010-2014,Pancreas,All Ages,Male,4,27615,8.7 (UR),TRUE,(2.3 - 26.3),2.3,26.3
27121,Pope,2005-2009,Oral and pharyngeal,All Ages,All,10,55485,11.4 (UR),TRUE,(5.4 - 22.5),5.4,22.5
27121,Pope,2015-2019,Lung and bronchus,All Ages,All,42,55238,43.5,FALSE,(31.0 - 60.6),31,60.6
27121,Pope,2010-2014,Bladder,All Ages,Female,3,26964,6.2 (UR),TRUE,(1.3 - 23.2),1.3,23.2
27121,Pope,2005-2009,Pancreas,All Ages,Female,5,27622,12.0 (UR),TRUE,(3.7 - 31.7),3.7,31.7
27121,Pope,2005-2009,Bladder,All Ages,Female,5,27622,9.0 (UR),TRUE,(2.7 - 26.5),2.7,26.5
27121,Pope,2010-2014,Bladder,All Ages,Male,29,27615,67.6,FALSE,(44.8 - 99.7),44.8,99.7
27121,Pope,2005-2009,All cancer types combined,All Ages,Female,150,27622,334.8,FALSE,(280.1 - 398.6),280.1,398.6
27121,Pope,2005-2009,Melanoma,All Ages,Female,4,27622,13.6 (UR),TRUE,(3.2 - 37.2),3.2,37.2
27123,Ramsey,2015-2019,Pancreas,All Ages,Female,228,1395141,13.7,FALSE,(11.9 - 15.7),11.9,15.7
27123,Ramsey,2010-2014,Bladder,All Ages,All,580,2606149,21.2,FALSE,(19.5 - 23.0),19.5,23
27123,Ramsey,2005-2009,Lung and bronchus,All Ages,All,1434,2503803,58.7,FALSE,(55.7 - 61.9),55.7,61.9
27123,Ramsey,2015-2019,Acute myeloid leukemia,All Ages,Female,67,1395141,4.4,FALSE,(3.4 - 5.7),3.4,5.7
27123,Ramsey,2010-2014,Oral and pharyngeal,All Ages,All,319,2606149,11.5,FALSE,(10.2 - 12.9),10.2,12.9
27123,Ramsey,2010-2014,Colorectal,All Ages,Male,492,1265732,42.2,FALSE,(38.4 - 46.2),38.4,46.2
27123,Ramsey,2010-2014,Oral and pharyngeal,All Ages,Male,213,1265732,16.8,FALSE,(14.6 - 19.3),14.6,19.3
27123,Ramsey,2005-2009,Lung and bronchus,All Ages,Male,697,1213050,67.1,FALSE,(62.2 - 72.4),62.2,72.4
27123,Ramsey,2015-2019,Liver and bile duct,All Ages,Female,96,1395141,5.8,FALSE,(4.6 - 7.1),4.6,7.1
27123,Ramsey,2015-2019,Colorectal,All Ages,Male,503,1327071,38.2,FALSE,(34.8 - 41.8),34.8,41.8
27123,Ramsey,2010-2014,Colorectal,All Ages,All,996,2606149,36.4,FALSE,(34.1 - 38.8),34.1,38.8
27123,Ramsey,2015-2019,Oral and pharyngeal,All Ages,Male,252,1327071,18.3,FALSE,(16.0 - 20.8),16,20.8
27123,Ramsey,2015-2019,Bladder,All Ages,All,635,2722212,21.2,FALSE,(19.6 - 23.0),19.6,23
27123,Ramsey,2010-2014,Liver and bile duct,All Ages,Female,65,1340417,4.1,FALSE,(3.2 - 5.3),3.2,5.3
27123,Ramsey,2010-2014,Acute myeloid leukemia,All Ages,Female,49,1340417,3.2,FALSE,(2.4 - 4.3),2.4,4.3
27123,Ramsey,2010-2014,Lung and bronchus,All Ages,Male,682,1265732,59.5,FALSE,(54.9 - 64.2),54.9,64.2
27123,Ramsey,2005-2009,Oral and pharyngeal,All Ages,All,316,2503803,12.4,FALSE,(11.0 - 13.8),11,13.8
27123,Ramsey,2005-2009,Colorectal,All Ages,Female,533,1290753,36.6,FALSE,(33.5 - 39.9),33.5,39.9
27123,Ramsey,2005-2009,Liver and bile duct,All Ages,Female,39,1290753,3,FALSE,(2.1 - 4.1),2.1,4.1
27123,Ramsey,2005-2009,Colorectal,All Ages,All,1031,2503803,40.9,FALSE,(38.4 - 43.5),38.4,43.5
27123,Ramsey,2005-2009,Oral and pharyngeal,All Ages,Female,124,1290753,8.7,FALSE,(7.2 - 10.4),7.2,10.4
27123,Ramsey,2010-2014,Colorectal,All Ages,Female,504,1340417,32.1,FALSE,(29.3 - 35.2),29.3,35.2
27123,Ramsey,2005-2009,Acute myeloid leukemia,All Ages,Female,38,1290753,2.7,FALSE,(1.9 - 3.8),1.9,3.8
27123,Ramsey,2015-2019,Liver and bile duct,All Ages,Male,214,1327071,15.1,FALSE,(13.1 - 17.3),13.1,17.3
27123,Ramsey,2015-2019,Lung and bronchus,All Ages,Male,852,1327071,63.8,FALSE,(59.5 - 68.4),59.5,68.4
27123,Ramsey,2005-2009,Bladder,All Ages,Male,411,1213050,40.5,FALSE,(36.6 - 44.6),36.6,44.6
27123,Ramsey,2015-2019,Non-Hodgkin lymphoma,All Ages,Female,289,1395141,17.6,FALSE,(15.6 - 19.9),15.6,19.9
27123,Ramsey,2015-2019,Colorectal,All Ages,Female,500,1395141,30.9,FALSE,(28.1 - 33.8),28.1,33.8
27123,Ramsey,2015-2019,Chronic lymphocytic leukemia,All Ages,Female,74,1395141,4.3,FALSE,(3.4 - 5.5),3.4,5.5
27123,Ramsey,2010-2014,Oral and pharyngeal,All Ages,Female,106,1340417,6.9,FALSE,(5.6 - 8.4),5.6,8.4
27123,Ramsey,2015-2019,Acute myeloid leukemia,All Ages,Male,89,1327071,7.1,FALSE,(5.7 - 8.7),5.7,8.7
27123,Ramsey,2010-2014,Liver and bile duct,All Ages,Male,142,1265732,11,FALSE,(9.2 - 13.0),9.2,13
27123,Ramsey,2015-2019,Mesothelioma,All Ages,Male,23,1327071,2,FALSE,(1.3 - 3.0),1.3,3
27123,Ramsey,2005-2009,Lung and bronchus,All Ages,Female,737,1290753,53.8,FALSE,(49.9 - 57.9),49.9,57.9
27123,Ramsey,2015-2019,Oral and pharyngeal,All Ages,Female,121,1395141,7.5,FALSE,(6.2 - 9.1),6.2,9.1
27123,Ramsey,2005-2009,Liver and bile duct,All Ages,Male,112,1213050,9.7,FALSE,(7.9 - 11.7),7.9,11.7
27123,Ramsey,2010-2014,Bladder,All Ages,Male,421,1265732,37.2,FALSE,(33.7 - 41.0),33.7,41
27123,Ramsey,2010-2014,Non-Hodgkin lymphoma,All Ages,Female,271,1340417,18.1,FALSE,(15.9 - 20.4),15.9,20.4
27123,Ramsey,2010-2014,Chronic lymphocytic leukemia,All Ages,Female,90,1340417,6,FALSE,(4.8 - 7.4),4.8,7.4
27123,Ramsey,2005-2009,Esophagus,All Ages,All,136,2503803,5.4,FALSE,(4.5 - 6.4),4.5,6.4
27123,Ramsey,2010-2014,Acute myeloid leukemia,All Ages,Male,66,1265732,5.8,FALSE,(4.4 - 7.4),4.4,7.4
27123,Ramsey,2010-2014,Lung and bronchus,All Ages,Female,795,1340417,52.9,FALSE,(49.2 - 56.8),49.2,56.8
27123,Ramsey,2015-2019,Liver and bile duct,All Ages,All,310,2722212,10,FALSE,(8.9 - 11.2),8.9,11.2
27123,Ramsey,2010-2014,Esophagus,All Ages,All,116,2606149,4.3,FALSE,(3.5 - 5.1),3.5,5.1
27123,Ramsey,2005-2009,Pancreas,All Ages,All,278,2503803,11.1,FALSE,(9.8 - 12.5),9.8,12.5
27123,Ramsey,2005-2009,Acute myeloid leukemia,All Ages,Male,54,1213050,5.1,FALSE,(3.8 - 6.7),3.8,6.7
27123,Ramsey,2015-2019,Bladder,All Ages,Male,476,1327071,37.4,FALSE,(34.0 - 41.0),34,41
27123,Ramsey,2005-2009,Chronic lymphocytic leukemia,All Ages,Female,69,1290753,4.5,FALSE,(3.5 - 5.8),3.5,5.8
27123,Ramsey,2010-2014,Liver and bile duct,All Ages,All,207,2606149,7.2,FALSE,(6.3 - 8.3),6.3,8.3
27123,Ramsey,2015-2019,Lung and bronchus,All Ages,Female,888,1395141,52.3,FALSE,(48.8 - 56.0),48.8,56
27123,Ramsey,2005-2009,Non-Hodgkin lymphoma,All Ages,Female,272,1290753,18.9,FALSE,(16.6 - 21.3),16.6,21.3
27123,Ramsey,2015-2019,Esophagus,All Ages,All,142,2722212,4.6,FALSE,(3.8 - 5.4),3.8,5.4
27123,Ramsey,2010-2014,Pancreas,All Ages,All,312,2606149,11.4,FALSE,(10.2 - 12.8),10.2,12.8
27123,Ramsey,2015-2019,Acute myeloid leukemia,All Ages,All,156,2722212,5.4,FALSE,(4.6 - 6.4),4.6,6.4
27123,Ramsey,2005-2009,Liver and bile duct,All Ages,All,151,2503803,6,FALSE,(5.0 - 7.0),5,7
27123,Ramsey,2015-2019,Chronic lymphocytic leukemia,All Ages,Male,114,1327071,8.6,FALSE,(7.0 - 10.3),7,10.3
27123,Ramsey,2005-2009,Esophagus,All Ages,Male,109,1213050,10.2,FALSE,(8.3 - 12.3),8.3,12.3
27123,Ramsey,2005-2009,Melanoma,All Ages,All,489,2503803,19.3,FALSE,(17.6 - 21.1),17.6,21.1
27123,Ramsey,2015-2019,Pancreas,All Ages,All,447,2722212,15,FALSE,(13.6 - 16.5),13.6,16.5
27123,Ramsey,2015-2019,Non-Hodgkin lymphoma,All Ages,Male,383,1327071,29.7,FALSE,(26.8 - 33.0),26.8,33
27123,Ramsey,2010-2014,Brain and other nervous system,All Ages,Female,82,1340417,5.7,FALSE,(4.5 - 7.1),4.5,7.1
27123,Ramsey,2010-2014,Acute myeloid leukemia,All Ages,All,115,2606149,4.3,FALSE,(3.5 - 5.2),3.5,5.2
27123,Ramsey,2015-2019,Kidney,All Ages,Female,199,1395141,12.3,FALSE,(10.6 - 14.2),10.6,14.2
27123,Ramsey,2015-2019,Leukemia,All Ages,Female,193,1395141,12.4,FALSE,(10.6 - 14.3),10.6,14.3
27123,Ramsey,2010-2014,Esophagus,All Ages,Male,88,1265732,7.4,FALSE,(5.9 - 9.1),5.9,9.1
27123,Ramsey,2005-2009,Bladder,All Ages,Female,146,1290753,9.6,FALSE,(8.1 - 11.4),8.1,11.4
27123,Ramsey,2005-2009,Pancreas,All Ages,Male,147,1213050,13.8,FALSE,(11.6 - 16.3),11.6,16.3
27123,Ramsey,2010-2014,Melanoma,All Ages,All,744,2606149,27.4,FALSE,(25.4 - 29.5),25.4,29.5
27123,Ramsey,2010-2014,Leukemia,All Ages,Female,197,1340417,13.2,FALSE,(11.4 - 15.2),11.4,15.2
27123,Ramsey,2010-2014,Non-Hodgkin lymphoma,All Ages,Male,330,1265732,28.1,FALSE,(25.1 - 31.4),25.1,31.4
27123,Ramsey,2010-2014,Chronic lymphocytic leukemia,All Ages,Male,138,1265732,11.8,FALSE,(9.8 - 14.0),9.8,14
27123,Ramsey,2015-2019,Esophagus,All Ages,Male,101,1327071,7.4,FALSE,(6.0 - 9.1),6,9.1
27123,Ramsey,2010-2014,Pancreas,All Ages,Male,162,1265732,13.6,FALSE,(11.5 - 15.9),11.5,15.9
27123,Ramsey,2005-2009,Leukemia,All Ages,Female,154,1290753,10.7,FALSE,(9.0 - 12.6),9,12.6
27123,Ramsey,2005-2009,Acute myeloid leukemia,All Ages,All,92,2503803,3.7,FALSE,(3.0 - 4.5),3,4.5
27123,Ramsey,2015-2019,Melanoma,All Ages,All,913,2722212,31.3,FALSE,(29.2 - 33.5),29.2,33.5
27123,Ramsey,2010-2014,Bladder,All Ages,Female,159,1340417,10,FALSE,(8.5 - 11.8),8.5,11.8
27123,Ramsey,2005-2009,Esophagus,All Ages,Female,27,1290753,2,FALSE,(1.3 - 2.9),1.3,2.9
27123,Ramsey,2005-2009,Non-Hodgkin lymphoma,All Ages,Male,305,1213050,28.6,FALSE,(25.4 - 32.0),25.4,32
27123,Ramsey,2005-2009,Chronic lymphocytic leukemia,All Ages,Male,117,1213050,11.3,FALSE,(9.3 - 13.5),9.3,13.5
27123,Ramsey,2015-2019,Leukemia,All Ages,Male,278,1327071,21.3,FALSE,(18.8 - 24.0),18.8,24
27123,Ramsey,2015-2019,Pancreas,All Ages,Male,219,1327071,16.8,FALSE,(14.6 - 19.3),14.6,19.3
27123,Ramsey,2015-2019,All cancer types combined,All Ages,Female,7063,1395141,439.3,FALSE,(428.7 - 450.1),428.7,450.1
27123,Ramsey,2005-2009,Melanoma,All Ages,Male,286,1213050,26.2,FALSE,(23.2 - 29.5),23.2,29.5
27123,Ramsey,2010-2014,Leukemia,All Ages,Male,280,1265732,24,FALSE,(21.2 - 27.1),21.2,27.1
27123,Ramsey,2010-2014,Esophagus,All Ages,Female,28,1340417,1.8,FALSE,(1.2 - 2.6),1.2,2.6
27123,Ramsey,2005-2009,Brain and other nervous system,All Ages,Female,59,1290753,4.4,FALSE,(3.3 - 5.7),3.3,5.7
27123,Ramsey,2015-2019,Bladder,All Ages,Female,159,1395141,9.5,FALSE,(8.0 - 11.1),8,11.1
27123,Ramsey,2015-2019,Chronic lymphocytic leukemia,All Ages,All,188,2722212,6.2,FALSE,(5.3 - 7.2),5.3,7.2
27123,Ramsey,2005-2009,Pancreas,All Ages,Female,131,1290753,9,FALSE,(7.5 - 10.8),7.5,10.8
27123,Ramsey,2010-2014,All cancer types combined,All Ages,Female,6537,1340417,439.1,FALSE,(428.2 - 450.2),428.2,450.2
27123,Ramsey,2015-2019,Non-Hodgkin lymphoma,All Ages,All,672,2722212,22.9,FALSE,(21.1 - 24.7),21.1,24.7
27123,Ramsey,2005-2009,Leukemia,All Ages,Male,233,1213050,22,FALSE,(19.2 - 25.0),19.2,25
27123,Ramsey,2010-2014,Melanoma,All Ages,Male,432,1265732,36.4,FALSE,(32.9 - 40.1),32.9,40.1
27123,Ramsey,2015-2019,Esophagus,All Ages,Female,41,1395141,2.2,FALSE,(1.6 - 3.0),1.6,3
27123,Ramsey,2010-2014,Pancreas,All Ages,Female,150,1340417,9.7,FALSE,(8.2 - 11.4),8.2,11.4
27123,Ramsey,2005-2009,All cancer types combined,All Ages,Female,5820,1290753,416.6,FALSE,(405.8 - 427.7),405.8,427.7
27123,Ramsey,2010-2014,Chronic lymphocytic leukemia,All Ages,All,228,2606149,8.5,FALSE,(7.4 - 9.7),7.4,9.7
27123,Ramsey,2015-2019,Leukemia,All Ages,All,471,2722212,16.1,FALSE,(14.6 - 17.7),14.6,17.7
27123,Ramsey,2005-2009,Kidney,All Ages,All,376,2503803,15,FALSE,(13.5 - 16.6),13.5,16.6
27123,Ramsey,2005-2009,All cancer types combined,All Ages,All,12081,2503803,481.1,FALSE,(472.4 - 489.9),472.4,489.9
27123,Ramsey,2010-2014,Mesothelioma,All Ages,Male,18,1265732,1.7,FALSE,(1.0 - 2.7),1,2.7
27123,Ramsey,2015-2019,Melanoma,All Ages,Male,510,1327071,38.7,FALSE,(35.3 - 42.3),35.3,42.3
27123,Ramsey,2005-2009,Brain and other nervous system,All Ages,All,155,2503803,6.2,FALSE,(5.2 - 7.2),5.2,7.2
27123,Ramsey,2010-2014,Non-Hodgkin lymphoma,All Ages,All,601,2606149,22.5,FALSE,(20.7 - 24.4),20.7,24.4
27123,Ramsey,2010-2014,Leukemia,All Ages,All,477,2606149,17.9,FALSE,(16.3 - 19.6),16.3,19.6
27123,Ramsey,2010-2014,Kidney,All Ages,All,414,2606149,15.3,FALSE,(13.8 - 16.9),13.8,16.9
27123,Ramsey,2005-2009,Chronic lymphocytic leukemia,All Ages,All,186,2503803,7.2,FALSE,(6.2 - 8.3),6.2,8.3
27123,Ramsey,2015-2019,All cancer types combined,All Ages,Male,6947,1327071,512.5,FALSE,(500.2 - 525.1),500.2,525.1
27123,Ramsey,2005-2009,Leukemia,All Ages,All,387,2503803,15.3,FALSE,(13.8 - 16.9),13.8,16.9
27123,Ramsey,2005-2009,Melanoma,All Ages,Female,203,1290753,15.2,FALSE,(13.1 - 17.5),13.1,17.5
27123,Ramsey,2005-2009,Thyroid,All Ages,All,259,2503803,10.7,FALSE,(9.4 - 12.1),9.4,12.1
27123,Ramsey,2010-2014,Brain and other nervous system,All Ages,All,194,2606149,7.2,FALSE,(6.2 - 8.4),6.2,8.4
27123,Ramsey,2015-2019,Kidney,All Ages,All,522,2722212,17.4,FALSE,(15.9 - 19.0),15.9,19
27123,Ramsey,2005-2009,Non-Hodgkin lymphoma,All Ages,All,577,2503803,23.1,FALSE,(21.2 - 25.1),21.2,25.1
27123,Ramsey,2015-2019,Breast,All Ages,Female,2101,1395141,132.7,FALSE,(126.9 - 138.8),126.9,138.8
27123,Ramsey,2010-2014,All cancer types combined,All Ages,Male,6134,1265732,511.2,FALSE,(498.1 - 524.5),498.1,524.5
27123,Ramsey,2015-2019,Larynx,All Ages,Female,16,1395141,0.9,FALSE,(0.5 - 1.5),0.5,1.5
27123,Ramsey,2010-2014,Melanoma,All Ages,Female,312,1340417,21.5,FALSE,(19.1 - 24.1),19.1,24.1
27123,Ramsey,2005-2009,Kidney,All Ages,Male,226,1213050,20.3,FALSE,(17.7 - 23.2),17.7,23.2
27123,Ramsey,2010-2014,Thyroid,All Ages,All,339,2606149,13,FALSE,(11.6 - 14.5),11.6,14.5
27123,Ramsey,2010-2014,Larynx,All Ages,Female,25,1340417,1.8,FALSE,(1.1 - 2.7),1.1,2.7
27123,Ramsey,2015-2019,Brain and other nervous system,All Ages,Male,100,1327071,7.3,FALSE,(5.9 - 9.0),5.9,9
27123,Ramsey,2015-2019,Brain and other nervous system,All Ages,All,180,2722212,6.2,FALSE,(5.3 - 7.2),5.3,7.2
27123,Ramsey,2015-2019,Mesothelioma,All Ages,Female,10,1395141,0.6 (UR),TRUE,(0.3 - 1.1),0.3,1.1
27123,Ramsey,2010-2014,Breast,All Ages,Female,1987,1340417,136.7,FALSE,(130.6 - 143.1),130.6,143.1
27123,Ramsey,2005-2009,Thyroid,All Ages,Female,203,1290753,16,FALSE,(13.9 - 18.4),13.9,18.4
27123,Ramsey,2015-2019,Thyroid,All Ages,All,319,2722212,11.5,FALSE,(10.2 - 12.9),10.2,12.9
27123,Ramsey,2015-2019,Melanoma,All Ages,Female,403,1395141,26.2,FALSE,(23.6 - 29.0),23.6,29
27123,Ramsey,2005-2009,All cancer types combined,All Ages,Male,6261,1213050,579.2,FALSE,(564.7 - 594.1),564.7,594.1
27123,Ramsey,2005-2009,Larynx,All Ages,Female,19,1290753,1.4,FALSE,(0.9 - 2.3),0.9,2.3
27123,Ramsey,2010-2014,Kidney,All Ages,Male,268,1265732,22.4,FALSE,(19.7 - 25.3),19.7,25.3
27123,Ramsey,2005-2009,Thyroid,All Ages,Male,56,1213050,5.1,FALSE,(3.8 - 6.6),3.8,6.6
27123,Ramsey,2015-2019,Larynx,All Ages,Male,60,1327071,4.3,FALSE,(3.2 - 5.6),3.2,5.6
27123,Ramsey,2005-2009,Mesothelioma,All Ages,All,29,2503803,1.2,FALSE,(0.8 - 1.8),0.8,1.8
27123,Ramsey,2015-2019,Larynx,All Ages,All,76,2722212,2.4,FALSE,(1.9 - 3.0),1.9,3
27123,Ramsey,2010-2014,Mesothelioma,All Ages,Female,15,1340417,1.1,FALSE,(0.6 - 1.8),0.6,1.8
27123,Ramsey,2015-2019,Kidney,All Ages,Male,323,1327071,23.5,FALSE,(20.9 - 26.3),20.9,26.3
27123,Ramsey,2015-2019,All cancer types combined,All Ages,All,14010,2722212,466.7,FALSE,(458.8 - 474.7),458.8,474.7
27123,Ramsey,2005-2009,Breast,All Ages,Female,1768,1290753,128,FALSE,(122.0 - 134.2),122,134.2
27123,Ramsey,2010-2014,Larynx,All Ages,Male,83,1265732,6.5,FALSE,(5.2 - 8.2),5.2,8.2
27123,Ramsey,2005-2009,Brain and other nervous system,All Ages,Male,96,1213050,8.3,FALSE,(6.7 - 10.2),6.7,10.2
27123,Ramsey,2005-2009,Kidney,All Ages,Female,150,1290753,10.8,FALSE,(9.1 - 12.7),9.1,12.7
27123,Ramsey,2010-2014,Thyroid,All Ages,Male,62,1265732,5.3,FALSE,(4.0 - 6.8),4,6.8
27123,Ramsey,2010-2014,Mesothelioma,All Ages,All,33,2606149,1.2,FALSE,(0.9 - 1.8),0.9,1.8
27123,Ramsey,2010-2014,All cancer types combined,All Ages,All,12671,2606149,465.7,FALSE,(457.4 - 474.0),457.4,474
27123,Ramsey,2005-2009,Mesothelioma,All Ages,Female,10,1290753,0.8 (UR),TRUE,(0.3 - 1.4),0.3,1.4
27123,Ramsey,2010-2014,Larynx,All Ages,All,108,2606149,3.9,FALSE,(3.2 - 4.7),3.2,4.7
27123,Ramsey,2015-2019,Brain and other nervous system,All Ages,Female,80,1395141,5.4,FALSE,(4.3 - 6.8),4.3,6.8
27123,Ramsey,2005-2009,Mesothelioma,All Ages,Male,19,1213050,2,FALSE,(1.2 - 3.1),1.2,3.1
27123,Ramsey,2005-2009,Larynx,All Ages,Male,72,1213050,6.2,FALSE,(4.8 - 7.9),4.8,7.9
27123,Ramsey,2010-2014,Kidney,All Ages,Female,146,1340417,9.8,FALSE,(8.2 - 11.5),8.2,11.5
27123,Ramsey,2015-2019,Thyroid,All Ages,Male,90,1327071,6.7,FALSE,(5.4 - 8.3),5.4,8.3
27123,Ramsey,2005-2009,Larynx,All Ages,All,91,2503803,3.5,FALSE,(2.8 - 4.3),2.8,4.3
27123,Ramsey,2015-2019,Mesothelioma,All Ages,All,33,2722212,1.1,FALSE,(0.8 - 1.6),0.8,1.6
27123,Ramsey,2010-2014,Brain and other nervous system,All Ages,Male,112,1265732,8.9,FALSE,(7.3 - 10.8),7.3,10.8
27123,Ramsey,2015-2019,Oral and pharyngeal,All Ages,All,373,2722212,12.4,FALSE,(11.1 - 13.8),11.1,13.8
27123,Ramsey,2005-2009,Bladder,All Ages,All,557,2503803,22,FALSE,(20.2 - 23.9),20.2,23.9
27123,Ramsey,2015-2019,Colorectal,All Ages,All,1003,2722212,34.2,FALSE,(32.1 - 36.4),32.1,36.4
27123,Ramsey,2010-2014,Lung and bronchus,All Ages,All,1477,2606149,55.3,FALSE,(52.5 - 58.3),52.5,58.3
27123,Ramsey,2005-2009,Colorectal,All Ages,Male,498,1213050,46.6,FALSE,(42.6 - 51.0),42.6,51
27123,Ramsey,2015-2019,Lung and bronchus,All Ages,All,1740,2722212,57,FALSE,(54.3 - 59.8),54.3,59.8
27123,Ramsey,2005-2009,Oral and pharyngeal,All Ages,Male,192,1213050,17,FALSE,(14.6 - 19.6),14.6,19.6
27123,Ramsey,2015-2019,Breast,50+ years,Female,1764,475842,365.9,FALSE,(348.6 - 383.8),348.6,383.8
27123,Ramsey,2010-2014,Breast,00-49 years,Female,367,893026,46.9,FALSE,(42.2 - 52.0),42.2,52
27123,Ramsey,2005-2009,Breast,00-49 years,Female,328,885050,39,FALSE,(34.8 - 43.5),34.8,43.5
27123,Ramsey,2005-2009,Breast,50+ years,Female,1440,405703,360.9,FALSE,(342.2 - 380.4),342.2,380.4
27123,Ramsey,2015-2019,Thyroid,All Ages,Female,229,1395141,16.1,FALSE,(14.0 - 18.5),14,18.5
27123,Ramsey,2015-2019,Breast,00-49 years,Female,337,919299,43.7,FALSE,(39.1 - 48.6),39.1,48.6
27123,Ramsey,2010-2014,Breast,50+ years,Female,1620,447391,371.9,FALSE,(353.6 - 390.8),353.6,390.8
27123,Ramsey,2010-2014,Thyroid,All Ages,Female,277,1340417,20.3,FALSE,(17.9 - 22.9),17.9,22.9
27125,Red Lake,2010-2014,Breast,50+ years,Female,*,4091,*,FALSE, ,null,null
27125,Red Lake,2015-2019,Breast,00-49 years,Female,*,5635,*,FALSE, ,null,null
27125,Red Lake,2015-2019,Breast,50+ years,Female,*,4239,*,FALSE, ,null,null
27125,Red Lake,2015-2019,Thyroid,All Ages,Female,6,9874,61.9 (UR),TRUE,(20.2 - 141.1),20.2,141.1
27125,Red Lake,2010-2014,Breast,00-49 years,Female,*,5910,*,FALSE, ,null,null
27125,Red Lake,2010-2014,Thyroid,All Ages,Female,0,10001,null (UR),TRUE, ,null,null
27125,Red Lake,2010-2014,Colorectal,All Ages,Male,3,10249,21.5 (UR),TRUE,(4.3 - 70.4),4.3,70.4
27125,Red Lake,2015-2019,Liver and bile duct,All Ages,All,3,20074,10.1 (UR),TRUE,(2.0 - 34.2),2,34.2
27125,Red Lake,2015-2019,Kidney,All Ages,All,4,20074,11.0 (UR),TRUE,(2.9 - 34.4),2.9,34.4
27125,Red Lake,2010-2014,Thyroid,All Ages,Male,1,10249,14.8 (UR),TRUE,(0.4 - 70.4),0.4,70.4
27125,Red Lake,2005-2009,Kidney,All Ages,All,0,20588,null (UR),TRUE, ,null,null
27125,Red Lake,2010-2014,Esophagus,All Ages,All,2,20250,10.7 (UR),TRUE,(1.0 - 39.6),1,39.6
27125,Red Lake,2015-2019,Pancreas,All Ages,Female,2,9874,17.0 (UR),TRUE,(2.0 - 67.6),2,67.6
27125,Red Lake,2015-2019,Non-Hodgkin lymphoma,All Ages,Female,2,9874,20.1 (UR),TRUE,(2.0 - 76.2),2,76.2
27125,Red Lake,2010-2014,Larynx,All Ages,All,3,20250,9.2 (UR),TRUE,(1.9 - 31.9),1.9,31.9
27125,Red Lake,2010-2014,Leukemia,All Ages,All,4,20250,18.2 (UR),TRUE,(4.4 - 49.0),4.4,49
27125,Red Lake,2015-2019,Chronic lymphocytic leukemia,All Ages,Female,0,9874,null (UR),TRUE, ,null,null
27125,Red Lake,2005-2009,Non-Hodgkin lymphoma,All Ages,All,6,20588,21.4 (UR),TRUE,(7.8 - 49.4),7.8,49.4
27125,Red Lake,2005-2009,Leukemia,All Ages,All,4,20588,13.8 (UR),TRUE,(3.8 - 38.7),3.8,38.7
27125,Red Lake,2010-2014,Brain and other nervous system,All Ages,Female,1,10001,11.1 (UR),TRUE,(0.3 - 60.0),0.3,60
27125,Red Lake,2015-2019,Bladder,All Ages,All,7,20074,21.5 (UR),TRUE,(8.6 - 48.7),8.6,48.7
27125,Red Lake,2015-2019,Pancreas,All Ages,All,6,20074,22.3 (UR),TRUE,(7.9 - 52.1),7.9,52.1
27125,Red Lake,2015-2019,Melanoma,All Ages,Female,2,9874,12.8 (UR),TRUE,(1.5 - 58.4),1.5,58.4
27125,Red Lake,2005-2009,Esophagus,All Ages,All,0,20588,null (UR),TRUE, ,null,null
27125,Red Lake,2005-2009,Pancreas,All Ages,All,1,20588,3.9 (UR),TRUE,(0.1 - 24.8),0.1,24.8
27125,Red Lake,2005-2009,All cancer types combined,All Ages,Male,81,10401,611.3,FALSE,(484.6 - 763.4),484.6,763.4
27125,Red Lake,2015-2019,Leukemia,All Ages,Male,3,10200,19.4 (UR),TRUE,(4.0 - 66.2),4,66.2
27125,Red Lake,2005-2009,Mesothelioma,All Ages,Male,0,10401,null (UR),TRUE, ,null,null
27125,Red Lake,2015-2019,Thyroid,All Ages,All,7,20074,34.1 (UR),TRUE,(12.4 - 73.6),12.4,73.6
