"Year","StateAbbr","StateDesc","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","Latitude","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text","Geolocatioin"
2018,"TX","Texas","Randall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.8,NA,NA,5.3,6.4,136271,34.96585996,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.8971322 34.96585996)"
2018,"TX","Texas","Reagan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,NA,NA,6.6,7.6,3741,31.36607041,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.5232659 31.36607041)"
2018,"TX","Texas","Reagan","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.1,NA,NA,6.6,7.5,3741,31.36607041,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.5232659 31.36607041)"
2018,"TX","Texas","Real","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",12.8,NA,NA,11.7,14,3478,29.83197566,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.82195597 29.83197566)"
2018,"TX","Texas","Real","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.1,NA,NA,7.5,8.7,3478,29.83197566,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.82195597 29.83197566)"
2018,"TX","Texas","Red River","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.3,NA,NA,10.3,12.2,12175,33.62086234,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.04957282 33.62086234)"
2018,"TX","Texas","Red River","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.8,NA,NA,7.2,8.4,12175,33.62086234,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.04957282 33.62086234)"
2018,"TX","Texas","Reeves","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.7,NA,NA,6.2,7.2,15695,31.32272272,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-103.6928467 31.32272272)"
2018,"TX","Texas","Reeves","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.7,7.9,15695,31.32272272,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-103.6928467 31.32272272)"
2018,"TX","Texas","Refugio","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10,NA,NA,9.3,10.8,7032,28.3255419,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.16047277 28.3255419)"
2018,"TX","Texas","Refugio","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.2,NA,NA,6.7,7.7,7032,28.3255419,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.16047277 28.3255419)"
2018,"TX","Texas","Roberts","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,NA,NA,8,9.8,903,35.83807454,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.8131733 35.83807454)"
2018,"TX","Texas","Roberts","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.6,NA,NA,6,7.2,903,35.83807454,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.8131733 35.83807454)"
2018,"TX","Texas","Robertson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.9,NA,NA,8.2,9.7,17284,31.02699781,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.51226541 31.02699781)"
2018,"TX","Texas","Robertson","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.5,7.5,17284,31.02699781,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.51226541 31.02699781)"
2018,"TX","Texas","Rockwall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.8,NA,NA,5.3,6.4,100657,32.89783906,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-96.40779512 32.89783906)"
2018,"TX","Texas","Rockwall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.5,NA,NA,5,6.1,100657,32.89783906,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-96.40779512 32.89783906)"
2018,"TX","Texas","Runnels","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.7,NA,NA,8.9,10.6,10234,31.83137202,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.97622472 31.83137202)"
2018,"TX","Texas","Runnels","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.7,7.9,10234,31.83137202,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.97622472 31.83137202)"
2018,"TX","Texas","Rusk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.8,9.2,54450,32.10811923,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.76202303 32.10811923)"
2018,"TX","Texas","Rusk","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.4,NA,NA,6.8,8,54450,32.10811923,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.76202303 32.10811923)"
2018,"TX","Texas","Sabine","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",13.2,NA,NA,11.9,14.4,10589,31.34275839,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-93.85307718 31.34275839)"
2018,"TX","Texas","Sabine","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.1,NA,NA,7.4,8.8,10589,31.34275839,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-93.85307718 31.34275839)"
2018,"TX","Texas","San Augustine","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",12.3,NA,NA,11.2,13.4,8232,31.39417904,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.16833683 31.39417904)"
2018,"TX","Texas","San Augustine","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.1,NA,NA,7.5,8.7,8232,31.39417904,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.16833683 31.39417904)"
2018,"TX","Texas","San Jacinto","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.7,NA,NA,9.8,11.6,28719,30.57947452,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.16659446 30.57947452)"
2018,"TX","Texas","San Jacinto","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.8,NA,NA,7.2,8.4,28719,30.57947452,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.16659446 30.57947452)"
2018,"TX","Texas","San Patricio","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.8,NA,NA,7.2,8.4,66893,28.00958249,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.51882628 28.00958249)"
2018,"TX","Texas","San Patricio","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.5,7.5,66893,28.00958249,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.51882628 28.00958249)"
2018,"TX","Texas","San Saba","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.5,NA,NA,9.5,11.5,6054,31.1547293,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.81773121 31.1547293)"
2018,"TX","Texas","San Saba","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.8,NA,NA,7.1,8.5,6054,31.1547293,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.81773121 31.1547293)"
2018,"TX","Texas","Schleicher","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.2,NA,NA,7.5,8.9,2895,30.89740254,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.5383843 30.89740254)"
2018,"TX","Texas","Schleicher","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,6,7,2895,30.89740254,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.5383843 30.89740254)"
2018,"TX","Texas","Scurry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.3,NA,NA,7.7,9.1,16866,32.74613808,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.9162664 32.74613808)"
2018,"TX","Texas","Scurry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.5,NA,NA,6.9,8.1,16866,32.74613808,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.9162664 32.74613808)"
2018,"TX","Texas","Shackelford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.5,NA,NA,8.4,10.6,3253,32.73577357,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.35408721 32.73577357)"
2018,"TX","Texas","Shackelford","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6.2,7.8,3253,32.73577357,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.35408721 32.73577357)"
2018,"TX","Texas","Shelby","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10,NA,NA,9.2,10.8,25418,31.79223757,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.14578589 31.79223757)"
2018,"TX","Texas","Shelby","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.2,NA,NA,7.5,8.8,25418,31.79223757,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.14578589 31.79223757)"
2018,"TX","Texas","Sherman","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7.3,8.8,3079,36.27765456,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.8933684 36.27765456)"
2018,"TX","Texas","Sherman","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.2,7.4,3079,36.27765456,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.8933684 36.27765456)"
2018,"TX","Texas","Smith","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8,NA,NA,7.3,8.8,230221,32.3755872,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.26877699 32.3755872)"
2018,"TX","Texas","Smith","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.9,NA,NA,6.4,7.5,230221,32.3755872,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.26877699 32.3755872)"
2018,"TX","Texas","Somervell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.3,NA,NA,8.4,10.2,9016,32.22234681,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.77452933 32.22234681)"
2018,"TX","Texas","Somervell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.3,NA,NA,6.6,8,9016,32.22234681,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.77452933 32.22234681)"
2018,"TX","Texas","Starr","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.1,NA,NA,8.2,9.9,64525,26.56224114,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.73826629 26.56224114)"
2018,"TX","Texas","Starr","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",9.3,NA,NA,8.5,10.3,64525,26.56224114,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.73826629 26.56224114)"
2018,"TX","Texas","Stephens","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10,NA,NA,9,11,9433,32.73553079,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-98.83631462 32.73553079)"
2018,"TX","Texas","Stephens","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8,NA,NA,7.3,8.7,9433,32.73553079,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-98.83631462 32.73553079)"
2018,"TX","Texas","Sterling","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.9,NA,NA,7.3,8.5,1311,31.82781912,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.0500746 31.82781912)"
2018,"TX","Texas","Sterling","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.3,7.2,1311,31.82781912,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.0500746 31.82781912)"
2018,"TX","Texas","Stonewall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.9,NA,NA,9.9,11.9,1362,33.17906744,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.2538401 33.17906744)"
2018,"TX","Texas","Stonewall","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7,NA,NA,6.5,7.6,1362,33.17906744,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.2538401 33.17906744)"
2018,"TX","Texas","Sutton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.7,NA,NA,7.1,8.4,3758,30.49839432,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.5381046 30.49839432)"
2018,"TX","Texas","Sutton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.1,NA,NA,5.6,6.6,3758,30.49839432,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.5381046 30.49839432)"
2018,"TX","Texas","Swisher","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10,NA,NA,9.2,10.7,7462,34.53028891,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-101.7349174 34.53028891)"
2018,"TX","Texas","Swisher","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.5,NA,NA,7.8,9.1,7462,34.53028891,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-101.7349174 34.53028891)"
2018,"TX","Texas","Tarrant","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",6.2,NA,NA,5.7,6.7,2084931,32.77145061,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.29105878 32.77145061)"
2018,"TX","Texas","Tarrant","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.4,NA,NA,5.9,6.9,2084931,32.77145061,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.29105878 32.77145061)"
2018,"TX","Texas","Taylor","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7,NA,NA,6.4,7.6,137640,32.30175703,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.88996827 32.30175703)"
2018,"TX","Texas","Taylor","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.7,NA,NA,6.2,7.3,137640,32.30175703,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.88996827 32.30175703)"
2018,"TX","Texas","Terrell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.8,NA,NA,10.9,12.8,823,30.22487995,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-102.0765231 30.22487995)"
2018,"TX","Texas","Terrell","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.6,NA,NA,7.1,8.2,823,30.22487995,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.0765231 30.22487995)"
2018,"TX","Texas","Terry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.2,NA,NA,8.5,9.9,12287,33.17399878,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-102.3354694 33.17399878)"
2018,"TX","Texas","Terry","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",8.1,NA,NA,7.5,8.8,12287,33.17399878,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-102.3354694 33.17399878)"
2018,"TX","Texas","Throckmorton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",10.8,NA,NA,9.7,11.9,1515,33.17741013,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-99.21228102 33.17741013)"
2018,"TX","Texas","Throckmorton","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.8,NA,NA,6.2,7.4,1515,33.17741013,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-99.21228102 33.17741013)"
2018,"TX","Texas","Titus","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",8.5,NA,NA,7.8,9.1,33033,33.21690922,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.96654942 33.21690922)"
2018,"TX","Texas","Titus","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.7,NA,NA,7.1,8.3,33033,33.21690922,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-94.96654942 33.21690922)"
2018,"TX","Texas","Tom Green","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",7.1,NA,NA,6.5,7.6,118189,31.40470618,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-100.4623716 31.40470618)"
2018,"TX","Texas","Tom Green","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",6.5,NA,NA,6,7,118189,31.40470618,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-100.4623716 31.40470618)"
2018,"TX","Texas","Travis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",5.1,NA,NA,4.7,5.6,1248743,30.33477149,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-97.78186396 30.33477149)"
2018,"TX","Texas","Travis","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",5.9,NA,NA,5.4,6.5,1248743,30.33477149,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-97.78186396 30.33477149)"
2018,"TX","Texas","Trinity","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",11.7,NA,NA,10.7,12.8,14740,31.08835789,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-95.13581943 31.08835789)"
2018,"TX","Texas","Trinity","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Age-adjusted prevalence",7.8,NA,NA,7.1,8.4,14740,31.08835789,"HLTHOUT","CHD","AgeAdjPrv","Coronary Heart Disease","POINT (-95.13581943 31.08835789)"
2018,"TX","Texas","Tyler","BRFSS","Health Outcomes","Coronary heart disease among adults aged >=18 years","%","Crude prevalence",9.7,NA,NA,8.9,10.6,21696,30.77069885,"HLTHOUT","CHD","CrdPrv","Coronary Heart Disease","POINT (-94.37659868 30.77069885)"
